Date,Open,High,Low,Close
2009-12-28,1.4293402,1.4343816,1.4240811,1.4291589
2009-12-29,1.42842,1.4334582,1.4231658,1.4282397
2009-12-30,1.4273341,1.4323682,1.4220862,1.427155
2009-12-31,1.4276716,1.4327066,1.4224224,1.427492
2010-01-01,1.4281487,1.4331814,1.4229012,1.4279687
2010-01-02,1.4291247,1.4341593,1.4238732,1.4289436
2010-01-03,1.4300015,1.435039,1.4247446,1.4298193
2010-01-04,1.4308902,1.4359342,1.4256251,1.4307069
2010-01-05,1.4313637,1.4364089,1.4260962,1.4311794
2010-01-06,1.4313743,1.4364157,1.4261107,1.4311903
2010-01-07,1.4331571,1.4381995,1.4278886,1.432971
2010-01-08,1.4353728,1.4404194,1.4300952,1.4351838
2010-01-09,1.4383135,1.4433701,1.4330204,1.4381213
2010-01-10,1.4402403,1.4453048,1.4349356,1.4400456
2010-01-11,1.4409239,1.4459947,1.435611,1.4407285
2010-01-12,1.4394857,1.4445567,1.4341753,1.4392916
2010-01-13,1.4372993,1.4423678,1.4319961,1.4371079
2010-01-14,1.4347112,1.439772,1.429421,1.4345235
2010-01-15,1.4318177,1.4368669,1.4265451,1.431633
2010-01-16,1.4286695,1.4337131,1.4234092,1.4284886
2010-01-17,1.4245452,1.4295847,1.4192975,1.4243695
2010-01-18,1.4199505,1.4249808,1.4147217,1.4197801
2010-01-19,1.4149079,1.4199193,1.4097095,1.4147438
2010-01-20,1.4107012,1.4156907,1.4055336,1.4105426
2010-01-21,1.4096489,1.4146297,1.4044907,1.4094913
2010-01-22,1.410454,1.41544,1.4052894,1.4102951
2010-01-23,1.4098213,1.4148091,1.4046559,1.4096631
2010-01-24,1.4079012,1.4128886,1.4027405,1.4077456
2010-01-25,1.4043094,1.4092908,1.399163,1.4041582
2010-01-26,1.399201,1.4041692,1.3940785,1.399056
2010-01-27,1.3942622,1.3992139,1.3891659,1.394123
2010-01-28,1.3906801,1.3956167,1.385607,1.3905452
2010-01-29,1.3887631,1.3936863,1.3837066,1.3886306
2010-01-30,1.3890033,1.3939219,1.3839507,1.3888704
2010-01-31,1.3894597,1.3943841,1.3844011,1.3893265
2010-02-01,1.3876771,1.392607,1.3826165,1.3875462
2010-02-02,1.3838873,1.3888139,1.3788381,1.3837607
2010-02-03,1.3784505,1.3833604,1.37343,1.3783306
2010-02-04,1.3723804,1.3772625,1.3673997,1.3722676
2010-02-05,1.3697342,1.3745991,1.3647761,1.3696249
2010-02-06,1.3705891,1.3754528,1.3656309,1.3704792
2010-02-07,1.3716421,1.3765082,1.3666785,1.3715305
2010-02-08,1.3719294,1.3768013,1.3669589,1.371817
2010-02-09,1.3716503,1.3765291,1.366674,1.3715384
2010-02-10,1.3695142,1.3743875,1.364548,1.369405
2010-02-11,1.36649,1.3713505,1.3615427,1.3663846
2010-02-12,1.3651415,1.3699919,1.3602073,1.3650376
2010-02-13,1.3659996,1.3708489,1.3610642,1.3658947
2010-02-14,1.3657087,1.3705597,1.3607724,1.3656042
2010-02-15,1.3646533,1.3695079,1.3597162,1.3645502
2010-02-16,1.3639483,1.368804,1.3590109,1.3638456
2010-02-17,1.3623205,1.3671653,1.3573978,1.3622203
2010-02-18,1.3605334,1.3653637,1.3556285,1.3604351
2010-02-19,1.3616287,1.3664644,1.3567157,1.3615288
2010-02-20,1.3626246,1.3674704,1.3577008,1.3625239
2010-02-21,1.3612564,1.3661005,1.3563364,1.361157
2010-02-22,1.3600601,1.3648983,1.3551488,1.3599628
2010-02-23,1.3596075,1.3644388,1.3547039,1.3595104
2010-02-24,1.3602858,1.3651146,1.3553824,1.3601875
2010-02-25,1.3615496,1.3663844,1.356638,1.36145
2010-02-26,1.36274,1.3675854,1.3578153,1.3626386
2010-02-27,1.3632885,1.3681355,1.3583615,1.3631868
2010-02-28,1.3633691,1.3682127,1.3584452,1.3632672
2010-03-01,1.3629168,1.3677573,1.3579967,1.3628154
2010-03-02,1.3636174,1.3684621,1.3586919,1.3635154
2010-03-03,1.3649924,1.3698452,1.3600554,1.364888
2010-03-04,1.3644949,1.3693427,1.3595643,1.3643919
2010-03-05,1.3639338,1.368779,1.3590064,1.3638313
2010-03-06,1.3645576,1.3694074,1.3596246,1.3644543
2010-03-07,1.3648226,1.3696725,1.359889,1.3647187
2010-03-08,1.3659277,1.3707769,1.3609927,1.3658226
2010-03-09,1.3677683,1.3726177,1.362829,1.3676612
2010-03-10,1.3711065,1.375966,1.3661497,1.3709953
2010-03-11,1.3738045,1.3786771,1.3688293,1.37369
2010-03-12,1.3753495,1.3802336,1.3703601,1.3752334
2010-03-13,1.3757752,1.3806609,1.3707831,1.3756584
2010-03-14,1.3745923,1.3794752,1.3696063,1.374477
2010-03-15,1.3718197,1.3766973,1.3668444,1.371708
2010-03-16,1.3686261,1.3734998,1.3636606,1.3685178
2010-03-17,1.3648221,1.3696868,1.3598747,1.3647193
2010-03-18,1.3597376,1.3645802,1.3548234,1.3596404
2010-03-19,1.3564812,1.3613069,1.3515899,1.356388
2010-03-20,1.3541499,1.3589694,1.3492689,1.3540591
2010-03-21,1.3510647,1.3558811,1.346194,1.350978
2010-03-22,1.3474821,1.352289,1.3426278,1.3473994
2010-03-23,1.3442696,1.3490605,1.3394375,1.344191
2010-03-24,1.3418887,1.3466605,1.337081,1.341813
2010-03-25,1.3427246,1.3474936,1.3379176,1.3426473
2010-03-26,1.3456845,1.350465,1.3408592,1.3456036
2010-03-27,1.3481604,1.3529528,1.3433194,1.348077
2010-03-28,1.3502605,1.3550594,1.345408,1.3501744
2010-03-29,1.3521001,1.3569044,1.3472393,1.3520119
2010-03-30,1.3532509,1.3580589,1.3483825,1.3531611
2010-03-31,1.3540101,1.3588244,1.3491337,1.3539189
2010-04-01,1.3546051,1.3594254,1.3497221,1.354514
2010-04-02,1.3529106,1.3577272,1.348036,1.352822
2010-04-03,1.3499361,1.3547448,1.3450747,1.3498504
2010-04-04,1.3469732,1.351775,1.3421249,1.3468913
2010-04-05,1.344714,1.3495053,1.3398817,1.344635
2010-04-06,1.3436892,1.3484671,1.338872,1.3436112
2010-04-07,1.3459984,1.3507736,1.3411784,1.3459178
2010-04-08,1.3509927,1.3557808,1.3461502,1.3509059
2010-04-09,1.3566003,1.3614113,1.3517218,1.3565066
2010-04-10,1.3608826,1.3657134,1.3559763,1.3607835
2010-04-11,1.3633139,1.368158,1.3583891,1.3632119
2010-04-12,1.3628328,1.3676796,1.3579073,1.3627318
2010-04-13,1.3606789,1.3655214,1.3557618,1.3605804
2010-04-14,1.3586935,1.3635335,1.3537834,1.3585972
2010-04-15,1.3553575,1.3601848,1.3504665,1.3552657
2010-04-16,1.3524507,1.3572648,1.3475795,1.3523624
2010-04-17,1.3504506,1.3552585,1.3455899,1.3503643
2010-04-18,1.3477117,1.3525134,1.3428617,1.3476286
2010-04-19,1.3442912,1.3490851,1.3394563,1.3442128
2010-04-20,1.3416886,1.3464711,1.3368709,1.341613
2010-04-21,1.339213,1.3439801,1.3344157,1.3391403
2010-04-22,1.3382771,1.3430359,1.3334897,1.3382056
2010-04-23,1.3384621,1.3432252,1.3336694,1.3383901
2010-04-24,1.3375274,1.3422972,1.332731,1.337457
2010-04-25,1.3341475,1.3389072,1.3293674,1.3340806
2010-04-26,1.3315785,1.3363264,1.3268166,1.331515
2010-04-27,1.3295165,1.3342485,1.324775,1.3294557
2010-04-28,1.329669,1.3343947,1.3249321,1.3296076
2010-04-29,1.3316449,1.3363824,1.3268931,1.331581
2010-04-30,1.3308092,1.3355536,1.3260522,1.3307465
2010-05-01,1.3253765,1.3301156,1.3206356,1.3253204
2010-05-02,1.3155695,1.3202889,1.3108685,1.3155253
2010-05-03,1.3026575,1.3073326,1.2980275,1.3026285
2010-05-04,1.2907794,1.2953991,1.2862294,1.2907648
2010-05-05,1.2835677,1.2881399,1.2790792,1.2835615
2010-05-06,1.2822094,1.2867612,1.2777443,1.282205
2010-05-07,1.2835094,1.28807,1.2790315,1.283503
2010-05-08,1.2839277,1.2885027,1.2794354,1.283921
2010-05-09,1.2813267,1.2859025,1.2768385,1.2813228
2010-05-10,1.2742766,1.2788302,1.2698257,1.2742814
2010-05-11,1.2640524,1.2685665,1.2596614,1.2640692
2010-05-12,1.2562917,1.2607763,1.251945,1.2563175
2010-05-13,1.249048,1.2534988,1.24475,1.2490824
2010-05-14,1.242477,1.2468934,1.2382264,1.2425193
2010-05-15,1.2383243,1.242721,1.2341013,1.2383709
2010-05-16,1.238651,1.2430437,1.2344317,1.2386974
2010-05-17,1.2415869,1.245979,1.2373624,1.2416298
2010-05-18,1.2462355,1.2506363,1.2419918,1.2462726
2010-05-19,1.2521888,1.2566172,1.2479048,1.2522186
2010-05-20,1.2575715,1.2620384,1.2532392,1.2575954
2010-05-21,1.2562056,1.2606826,1.251867,1.2562317
2010-05-22,1.2502131,1.254673,1.245903,1.2502462
2010-05-23,1.243226,1.2476567,1.2389605,1.2432673
2010-05-24,1.2377522,1.2421483,1.233532,1.2377999
2010-05-25,1.2342436,1.2386168,1.2300515,1.2342947
2010-05-26,1.2337437,1.2381139,1.2295551,1.233795
2010-05-27,1.234304,1.2386794,1.2301087,1.2343546
2010-05-28,1.2341648,1.2385434,1.2299681,1.2342165
2010-05-29,1.2317878,1.2361552,1.227607,1.2318418
2010-05-30,1.2308053,1.2351692,1.2266293,1.2308604
2010-05-31,1.2279673,1.2323242,1.223804,1.2280256
2010-06-01,1.2220411,1.2263812,1.2179065,1.2221066
2010-06-02,1.215513,1.2198315,1.2114127,1.2155857
2010-06-03,1.2083497,1.2126362,1.2042956,1.2084311
2010-06-04,1.2012575,1.2055029,1.1972587,1.201347
2010-06-05,1.1981466,1.2023686,1.194176,1.1982392
2010-06-06,1.1993344,1.2035565,1.1953619,1.1994258
2010-06-07,1.2023795,1.2066088,1.1983929,1.2024671
2010-06-08,1.2064224,1.2106683,1.2024112,1.2065054
2010-06-09,1.2109727,1.2152399,1.2069316,1.2110503
2010-06-10,1.2157918,1.2200803,1.2117198,1.215864
2010-06-11,1.2202,1.224506,1.2161019,1.2202672
2010-06-12,1.2241971,1.2285175,1.2200768,1.2242597
2010-06-13,1.2290158,1.2333577,1.2248647,1.2290727
2010-06-14,1.2337652,1.2381276,1.2295845,1.233817
2010-06-15,1.2374445,1.2418227,1.2332401,1.2374916
2010-06-16,1.2409716,1.2453657,1.2367444,1.2410148
2010-06-17,1.2431278,1.2475338,1.2388849,1.2431687
2010-06-18,1.2434689,1.2478832,1.2392175,1.2435094
2010-06-19,1.2415824,1.2459943,1.2373371,1.241625
2010-06-20,1.239627,1.2440317,1.2353933,1.2396722
2010-06-21,1.237328,1.2417176,1.233114,1.2373759
2010-06-22,1.2365799,1.2409586,1.232377,1.2366282
2010-06-23,1.2381877,1.2425717,1.2339764,1.2382339
2010-06-24,1.2400148,1.2444103,1.2357893,1.2400591
2010-06-25,1.2392958,1.2436951,1.2350671,1.2393409
2010-06-26,1.2371436,1.241541,1.2329221,1.2371916
2010-06-27,1.2353307,1.239716,1.2311246,1.2353808
2010-06-28,1.2365836,1.2409577,1.2323871,1.2366325
2010-06-29,1.240609,1.244985,1.2364013,1.2406527
2010-06-30,1.2479528,1.2523593,1.2436991,1.2479874
2010-07-01,1.2554848,1.2599342,1.2511735,1.2555108
2010-07-02,1.260163,1.2646406,1.2558153,1.2601838
2010-07-03,1.261329,1.2658092,1.2569768,1.2613488
2010-07-04,1.2631508,1.2676337,1.2587919,1.2631686
2010-07-05,1.2655736,1.2700633,1.2612026,1.2655882
2010-07-06,1.2682991,1.272803,1.2639084,1.2683102
2010-07-07,1.2701396,1.2746552,1.265733,1.2701484
2010-07-08,1.2703054,1.2748259,1.2658944,1.2703143
2010-07-09,1.269703,1.2742208,1.2652962,1.2697129
2010-07-10,1.2700435,1.2745566,1.2656403,1.2700527
2010-07-11,1.2729064,1.2774229,1.2684937,1.2729124
2010-07-12,1.2781955,1.2827238,1.2737608,1.2781953
2010-07-13,1.2850184,1.2895721,1.280544,1.28501
2010-07-14,1.2913147,1.2958989,1.2867973,1.2912986
2010-07-15,1.2956567,1.3002652,1.2911065,1.2956358
2010-07-16,1.2980703,1.3026923,1.2935016,1.2980465
2010-07-17,1.296806,1.3014255,1.2922428,1.2967837
2010-07-18,1.2950647,1.2996805,1.2905087,1.2950448
2010-07-19,1.2941464,1.2987587,1.2895956,1.2941273
2010-07-20,1.2932698,1.2978741,1.2887282,1.2932516
2010-07-21,1.2925235,1.2971191,1.2879925,1.2925063
2010-07-22,1.2945354,1.2991385,1.2899921,1.2945153
2010-07-23,1.297611,1.3022258,1.293051,1.2975881
2010-07-24,1.2997018,1.3043221,1.2951312,1.2996762
2010-07-25,1.3022923,1.3069216,1.297708,1.3022635
2010-07-26,1.3052776,1.3099194,1.3006747,1.3052455
2010-07-27,1.3074603,1.3121117,1.3028433,1.3074255
2010-07-28,1.3088106,1.3134679,1.3041849,1.3087739
2010-07-29,1.3107849,1.315449,1.3061485,1.3107461
2010-07-30,1.3133701,1.3180388,1.3087239,1.3133283
2010-07-31,1.3162773,1.320954,1.3116171,1.3162318
2010-08-01,1.3192128,1.3239019,1.314534,1.3191639
2010-08-02,1.3225955,1.3272996,1.3178942,1.3225418
2010-08-03,1.325487,1.3302022,1.3207698,1.3254305
2010-08-04,1.3271017,1.3318194,1.3223784,1.3270437
2010-08-05,1.3288416,1.3335663,1.3241074,1.3287809
2010-08-06,1.3298655,1.3346018,1.3251173,1.3298037
2010-08-07,1.3271937,1.3319315,1.3224504,1.3271356
2010-08-08,1.3201087,1.3248333,1.3153934,1.3200593
2010-08-09,1.3108189,1.3155155,1.3061514,1.3107805
2010-08-10,1.3002098,1.3048649,1.2956052,1.3001841
2010-08-11,1.2909763,1.2955873,1.2864339,1.2909615
2010-08-12,1.2854285,1.2900087,1.2809279,1.2854197
2010-08-13,1.2845796,1.2891493,1.2800908,1.2845719
2010-08-14,1.2850449,1.2896107,1.2805588,1.2850367
2010-08-15,1.28696,1.2915349,1.2824612,1.2869498
2010-08-16,1.2877493,1.2923335,1.2832396,1.2877377
2010-08-17,1.2865663,1.2911534,1.2820559,1.2865562
2010-08-18,1.2834471,1.288025,1.2789531,1.2834407
2010-08-19,1.2796975,1.2842594,1.2752264,1.2796956
2010-08-20,1.2760743,1.2806197,1.2716272,1.2760768
2010-08-21,1.2737783,1.2783124,1.2693467,1.2737832
2010-08-22,1.2731371,1.2776666,1.2687123,1.2731435
2010-08-23,1.273264,1.2777894,1.2688427,1.2732697
2010-08-24,1.2746717,1.2791989,1.2702458,1.2746761
2010-08-25,1.2771217,1.2816583,1.27268,1.2771225
2010-08-26,1.2788255,1.283373,1.2743704,1.2788246
2010-08-27,1.278955,1.2835084,1.2744937,1.2789539
2010-08-28,1.2788172,1.2833705,1.2743566,1.2788166
2010-08-29,1.2789427,1.283491,1.274487,1.2789419
2010-08-30,1.2803261,1.284872,1.2758698,1.2803235
2010-08-31,1.2837988,1.2883543,1.2793255,1.2837919
2010-09-01,1.2884623,1.2930388,1.283958,1.2884495
2010-09-02,1.2915066,1.2960994,1.2869804,1.2914907
2010-09-03,1.2916423,1.2962439,1.2871075,1.2916263
2010-09-04,1.289428,1.2940286,1.2848983,1.2894146
2010-09-05,1.2854933,1.290081,1.2809846,1.2854846
2010-09-06,1.2811211,1.2856895,1.2766414,1.2811179
2010-09-07,1.2769885,1.2815359,1.2725372,1.2769897
2010-09-08,1.2755444,1.280083,1.2711043,1.2755473
2010-09-09,1.2767496,1.2812873,1.2723086,1.2767513
2010-09-10,1.2800579,1.2845988,1.2756071,1.2800555
2010-09-11,1.2859418,1.2904977,1.2814639,1.2859322
2010-09-12,1.2935638,1.2981486,1.2890413,1.2935452
2010-09-13,1.3012301,1.3058473,1.2966592,1.3012022
2010-09-14,1.306622,1.3112661,1.3020139,1.306588
2010-09-15,1.3095078,1.3141676,1.3048782,1.3094704
2010-09-16,1.3108577,1.3155246,1.3062174,1.3108186
2010-09-17,1.3125914,1.3172624,1.307945,1.3125508
2010-09-18,1.3162385,1.3209113,1.3115828,1.3161932
2010-09-19,1.3220619,1.3267484,1.3173802,1.3220098
2010-09-20,1.3289694,1.3336802,1.3242488,1.3289089
2010-09-21,1.3369902,1.3417332,1.3322201,1.3369197
2010-09-22,1.3435004,1.3482716,1.3386898,1.3434224
2010-09-23,1.3463224,1.3511035,1.3414958,1.3462411
2010-09-24,1.3490945,1.353889,1.3442488,1.3490098
2010-09-25,1.3526205,1.357427,1.3477559,1.3525319
2010-09-26,1.354879,1.3596879,1.3500078,1.3547876
2010-09-27,1.3586646,1.3634813,1.3537779,1.3585688
2010-09-28,1.3643317,1.3691651,1.3594155,1.3642287
2010-09-29,1.3702533,1.3751079,1.3653035,1.370143
2010-09-30,1.3734677,1.3783369,1.3684967,1.3733532
2010-10-01,1.3760221,1.3809065,1.3710308,1.3759049
2010-10-02,1.3783371,1.3832284,1.3733351,1.3782175
2010-10-03,1.3802513,1.3851402,1.375247,1.3801293
2010-10-04,1.3828175,1.3877093,1.3778045,1.3826919
2010-10-05,1.3871019,1.3920102,1.3820632,1.3869711
2010-10-06,1.3915412,1.3964689,1.3864739,1.3914053
2010-10-07,1.393016,1.3979502,1.3879392,1.392878
2010-10-08,1.3925369,1.3974727,1.3874598,1.3923998
2010-10-09,1.3927131,1.3976512,1.387634,1.3925757
2010-10-10,1.3935021,1.3984388,1.3884225,1.3933636
2010-10-11,1.3943315,1.3992637,1.3892548,1.3941927
2010-10-12,1.3955574,1.4004931,1.3904743,1.3954169
2010-10-13,1.3978517,1.4028021,1.3927495,1.3977084
2010-10-14,1.3979211,1.402877,1.3928125,1.3977772
2010-10-15,1.3953694,1.4003204,1.3902724,1.3952296
2010-10-16,1.3918961,1.3968377,1.3868153,1.39176
2010-10-17,1.3904455,1.3953788,1.3853757,1.390311
2010-10-18,1.3892814,1.3942057,1.3842232,1.3891486
2010-10-19,1.3893045,1.3942232,1.3842518,1.3891716
2010-10-20,1.3911167,1.3960419,1.3860526,1.3909805
2010-10-21,1.393957,1.3988944,1.3888752,1.3938183
2010-10-22,1.3934593,1.3983959,1.3883793,1.3933214
2010-10-23,1.3924322,1.3973724,1.3873518,1.3922955
2010-10-24,1.3904985,1.3954357,1.3854246,1.3903639
2010-10-25,1.3888788,1.3938081,1.3838162,1.388746
2010-10-26,1.3875884,1.3925056,1.382541,1.3874571
2010-10-27,1.3884917,1.3934063,1.3834445,1.3883597
2010-10-28,1.3912349,1.396161,1.3861709,1.3910996
2010-10-29,1.393355,1.3982897,1.388277,1.3932171
2010-10-30,1.3956084,1.400548,1.390521,1.3954679
2010-10-31,1.3989326,1.4038756,1.3938346,1.3987882
2010-11-01,1.4024686,1.4074181,1.3973567,1.4023193
2010-11-02,1.4052898,1.4102554,1.4001565,1.4051372
2010-11-03,1.4073217,1.4123032,1.4021676,1.4071665
2010-11-04,1.4062811,1.4112668,1.4011261,1.406128
2010-11-05,1.4011283,1.4061004,1.395998,1.4009812
2010-11-06,1.3947948,1.3997515,1.3896925,1.3946548
2010-11-07,1.3892385,1.394184,1.3841596,1.3891057
2010-11-08,1.381888,1.3868077,1.3768499,1.3817639
2010-11-09,1.3755714,1.380465,1.370573,1.3754551
2010-11-10,1.3721416,1.3770189,1.3671663,1.3720294
2010-11-11,1.3702824,1.3751508,1.3653197,1.3701726
2010-11-12,1.3679894,1.3728534,1.3630352,1.3678819
2010-11-13,1.3656598,1.3705227,1.360712,1.3655549
2010-11-14,1.363103,1.3679566,1.3581705,1.3630016
2010-11-15,1.3615099,1.3663489,1.3565946,1.3614106
2010-11-16,1.361436,1.3662658,1.3565292,1.3613366
2010-11-17,1.3644959,1.3693334,1.3595748,1.3643922
2010-11-18,1.3683523,1.3732077,1.3634064,1.3682445
2010-11-19,1.3683542,1.3732193,1.3633988,1.3682463
2010-11-20,1.3641355,1.3689991,1.3591897,1.3640327
2010-11-21,1.3580067,1.3628601,1.353085,1.3579117
2010-11-22,1.3493849,1.3542079,1.3445115,1.3493004
2010-11-23,1.3402902,1.3450739,1.3354743,1.3402164
2010-11-24,1.3349735,1.339733,1.3301926,1.3349056
2010-11-25,1.3318368,1.3365852,1.3270733,1.3317732
2010-11-26,1.3272427,1.3319783,1.3225026,1.327185
2010-11-27,1.3228397,1.3275622,1.3181202,1.3227867
2010-11-28,1.3201203,1.3248308,1.3154187,1.3200705
2010-11-29,1.3190644,1.3237561,1.3143845,1.3190159
2010-11-30,1.3220065,1.326693,1.3173242,1.3219544
2010-12-01,1.328947,1.3336561,1.3242283,1.3288863
2010-12-02,1.335783,1.3405248,1.3310173,1.3357139
2010-12-03,1.339661,1.3444287,1.3348615,1.3395873
2010-12-04,1.3391782,1.3439533,1.3343732,1.3391057
2010-12-05,1.336113,1.3408787,1.3313234,1.3360442
2010-12-06,1.3324759,1.3372259,1.3277092,1.3324113
2010-12-07,1.3297278,1.3344656,1.3249795,1.3296667
2010-12-08,1.32795,1.3326796,1.3232133,1.3278911
2010-12-09,1.3284134,1.3331417,1.3236766,1.3283535
2010-12-10,1.3304986,1.3352265,1.325758,1.3304363
2010-12-11,1.3326063,1.33734,1.3278561,1.3325417
2010-12-12,1.3338444,1.3385892,1.3290801,1.3337781
2010-12-13,1.3346581,1.3394157,1.3298793,1.3345904
2010-12-14,1.332727,1.337483,1.3279545,1.3326625
2010-12-15,1.3278482,1.3325826,1.3231072,1.3277893
2010-12-16,1.3247272,1.3294488,1.3200045,1.3246717
2010-12-17,1.3227743,1.3274899,1.3180621,1.3227211
2010-12-18,1.320325,1.3250306,1.3156283,1.3202753
2010-12-19,1.318785,1.3234841,1.3140969,1.3187367
2010-12-20,1.3175545,1.3222475,1.312876,1.3175077
2010-12-21,1.31696,1.3216499,1.3122857,1.3169141
2010-12-22,1.3165573,1.3212454,1.3118846,1.3165113
2010-12-23,1.316615,1.3213032,1.3119426,1.3165692
2010-12-24,1.3174263,1.3221155,1.3127515,1.3173798
2010-12-25,1.3180943,1.3227842,1.3134174,1.3180469
2010-12-26,1.3201798,1.3248731,1.3154953,1.3201299
2010-12-27,1.3243424,1.3290464,1.3196383,1.3242873
2010-12-28,1.329104,1.3338209,1.3243773,1.3290433
2010-12-29,1.3332804,1.3380133,1.3285291,1.3332148
2010-12-30,1.3376876,1.3424442,1.3329039,1.3376164
2010-12-31,1.3396815,1.3444496,1.3348813,1.3396077
2011-01-01,1.3385652,1.3433343,1.3337667,1.3384931
2011-01-02,1.3341274,1.3388889,1.3293462,1.3340608
2011-01-03,1.327405,1.3321537,1.3226504,1.3273464
2011-01-04,1.3187973,1.323522,1.3140852,1.3187493
2011-01-05,1.3088483,1.3135303,1.304198,1.3088119
2011-01-06,1.3013676,1.3060116,1.2967715,1.3013407
2011-01-07,1.2980812,1.3027029,1.2935133,1.2980574
2011-01-08,1.2990413,1.3036592,1.2944753,1.2990168
2011-01-09,1.3041687,1.3087956,1.2995822,1.304138
2011-01-10,1.3125972,1.317245,1.3079729,1.312556
2011-01-11,1.3220917,1.32677,1.3174169,1.3220391
2011-01-12,1.3312976,1.336016,1.3265643,1.3312337
2011-01-13,1.3380299,1.3427863,1.3332453,1.3379585
2011-01-14,1.3406575,1.345431,1.3358498,1.3405827
2011-01-15,1.3410114,1.3457828,1.3362055,1.3409363
2011-01-16,1.3419465,1.3467162,1.3371408,1.3418707
2011-01-17,1.3443416,1.3491131,1.3395293,1.344263
2011-01-18,1.3493999,1.3541853,1.3445623,1.3493148
2011-01-19,1.3548899,1.3596957,1.3500209,1.3547982
2011-01-20,1.3588157,1.3636363,1.3539236,1.3587193
2011-01-21,1.3626,1.3674377,1.3576832,1.3624992
2011-01-22,1.3654265,1.3702747,1.3604932,1.3653224
2011-01-23,1.3669351,1.3717861,1.3619959,1.3668287
2011-01-24,1.368404,1.373261,1.3634562,1.3682963
2011-01-25,1.3688246,1.3736882,1.3638685,1.3687159
2011-01-26,1.3680235,1.37289,1.3630672,1.3679161
2011-01-27,1.3666605,1.3715218,1.361712,1.3665549
2011-01-28,1.366504,1.3713555,1.3615654,1.3663986
2011-01-29,1.3685386,1.3733871,1.3635991,1.3684306
2011-01-30,1.3718697,1.3767294,1.3669116,1.3717579
2011-01-31,1.3736856,1.3785633,1.3687055,1.3735712
2011-02-01,1.3730859,1.3779746,1.3680961,1.372972
2011-02-02,1.3691802,1.3740597,1.3642092,1.3690717
2011-02-03,1.3639693,1.3688251,1.3590329,1.3638673
2011-02-04,1.3611258,1.3659637,1.3562124,1.3610269
2011-02-05,1.3619195,1.3667554,1.3570063,1.3618196
2011-02-06,1.3636516,1.3684907,1.3587308,1.3635492
2011-02-07,1.364537,1.3693837,1.3596079,1.3644344
2011-02-08,1.3644315,1.3692852,1.3594954,1.3643284
2011-02-09,1.3626688,1.3675215,1.3577368,1.3625677
2011-02-10,1.3593189,1.36416,1.3544061,1.3592222
2011-02-11,1.3558567,1.3606815,1.3509667,1.3557639
2011-02-12,1.3546785,1.3594974,1.3497977,1.3545876
2011-02-13,1.3549908,1.3598063,1.3501124,1.354899
2011-02-14,1.3567423,1.3615584,1.3518598,1.3566488
2011-02-15,1.3600508,1.3648744,1.3551536,1.3599529
2011-02-16,1.3640349,1.3688717,1.3591156,1.363932
2011-02-17,1.3675531,1.372405,1.3626118,1.3674463
2011-02-18,1.3693355,1.374199,1.3643794,1.3692265
2011-02-19,1.3704997,1.3753685,1.3655362,1.3703892
2011-02-20,1.3714565,1.3763245,1.3664908,1.3713452
2011-02-21,1.3728203,1.3776883,1.367852,1.3727072
2011-02-22,1.374433,1.3793052,1.369457,1.3743178
2011-02-23,1.3768784,1.381764,1.3718834,1.3767598
2011-02-24,1.37794,1.3828315,1.3729379,1.3778206
2011-02-25,1.3782675,1.3831588,1.3732653,1.3781476
2011-02-26,1.3785806,1.3834695,1.3735793,1.3784605
2011-02-27,1.3806943,1.385587,1.3756852,1.3805718
2011-02-28,1.3840861,1.3889858,1.3790627,1.3839589
2011-03-01,1.3878704,1.3927797,1.3828299,1.3877393
2011-03-02,1.3914534,1.3963751,1.3863921,1.3913174
2011-03-03,1.3950806,1.4000185,1.389996,1.39494
2011-03-04,1.3962959,1.4012424,1.3912005,1.3961544
2011-03-05,1.3953921,1.4003397,1.3902979,1.3952516
2011-03-06,1.3934306,1.3983755,1.3883433,1.393293
2011-03-07,1.3907324,1.3956704,1.3856573,1.3905978
2011-03-08,1.388335,1.393261,1.3832765,1.3882029
2011-03-09,1.3876626,1.3925816,1.3826127,1.3875314
2011-03-10,1.388384,1.3933007,1.3833351,1.3882518
2011-03-11,1.3903363,1.3952578,1.385278,1.3902017
2011-03-12,1.39268,1.3976122,1.3876064,1.3925427
2011-03-13,1.3937705,1.3987081,1.3886893,1.393632
2011-03-14,1.3957982,1.4007392,1.3907096,1.3956572
2011-03-15,1.3988928,1.403835,1.3937957,1.398748
2011-03-16,1.4028108,1.4077598,1.3976991,1.4026613
2011-03-17,1.4076596,1.4126253,1.40252,1.4075035
2011-03-18,1.4125409,1.4175282,1.4073703,1.4123793
2011-03-19,1.4142865,1.4192842,1.4091022,1.414123
2011-03-20,1.4137284,1.4187264,1.408545,1.4135658
2011-03-21,1.4129678,1.4179655,1.4077864,1.4128057
2011-03-22,1.4112711,1.4162651,1.4060969,1.4111116
2011-03-23,1.4087397,1.4137263,1.4035785,1.408583
2011-03-24,1.4071012,1.412083,1.401947,1.4069461
2011-03-25,1.4060166,1.4109933,1.4008708,1.4058634
2011-03-26,1.4052975,1.4102681,1.4001598,1.405145
2011-03-27,1.4062872,1.4112569,1.4011481,1.4061337
2011-03-28,1.4082904,1.4132651,1.4031415,1.4081343
2011-03-29,1.411,1.4159818,1.4058385,1.4108409
2011-03-30,1.413465,1.4184539,1.4082918,1.4133028
